Incident Number,Status,DateTime,Priority,Weight,Owner
2785,New,27/02/2023 17:14:50,3,3,DT
2861,New,24/12/2022 20:50:39,3,5,DT
2965,New,12/01/2023 18:59:35,1,3,DT
3455,In-progress,30/12/2022 14:48:24,5,4,DT
3010,New,09/02/2023 20:29:14,5,5,DT
2703,In-progress,28/12/2022 03:20:15,1,2,ACN
3334,New,19/01/2023 10:09:57,4,3,DT
3028,In-progress,17/12/2022 18:37:47,3,4,ACN
2877,In-progress,10/01/2023 07:55:16,5,4,DT
3386,New,27/02/2023 06:09:28,5,4,DT
3081,New,21/12/2022 21:34:14,5,1,DT
3113,In-progress,01/02/2023 18:45:25,5,5,DT
3195,In-progress,25/12/2022 08:42:44,2,2,ACN
3158,In-progress,21/01/2023 14:07:42,5,4,ACN
3311,In-progress,14/01/2023 13:28:16,3,1,ACN
3126,In-progress,18/02/2023 02:48:33,4,3,DT
2753,In-progress,10/12/2022 02:10:37,5,4,ACN
3367,In-progress,02/01/2023 14:24:46,2,5,DT
3490,In-progress,04/02/2023 21:53:39,1,4,DT
2713,In-progress,21/12/2022 21:30:14,1,1,ACN
3351,In-progress,23/01/2023 07:47:59,4,3,ACN
3241,In-progress,08/12/2022 16:32:43,5,5,DT
3144,In-progress,04/02/2023 01:48:17,1,3,ACN
2713,In-progress,21/12/2022 19:30:14,1,1,DT
2887,In-progress,06/12/2022 11:40:29,5,4,DT
3483,In-progress,22/01/2023 14:03:55,2,2,DT
2759,In-progress,17/02/2023 07:04:33,1,3,DT
2807,In-progress,07/01/2023 05:42:06,1,3,ACN
3144,In-progress,03/02/2023 23:48:17,1,3,DT
3444,In-progress,30/12/2022 06:01:20,3,4,DT
3279,New,10/01/2023 16:36:39,1,4,DT
2970,In-progress,13/02/2023 17:01:46,2,2,ACN
3158,In-progress,22/02/2023 09:07:24,4,5,ACN
3146,In-progress,14/02/2023 11:30:08,3,3,DT
3069,In-progress,21/12/2022 13:39:26,3,3,DT
3021,New,08/01/2023 10:04:37,4,5,DT
2616,In-progress,24/01/2023 05:03:20,3,5,DT
3044,New,22/02/2023 09:09:25,3,2,DT
3017,New,23/01/2023 18:36:43,1,5,DT
3029,In-progress,04/02/2023 13:28:24,2,1,ACN
2773,In-progress,09/01/2023 19:59:04,4,2,DT
2544,New,14/02/2023 00:02:14,5,1,DT
3269,In-progress,17/12/2022 14:50:59,3,2,DT
2950,New,28/01/2023 19:55:35,1,4,DT
3277,In-progress,03/02/2023 08:42:20,5,2,DT
2689,New,07/02/2023 07:35:38,2,5,DT
3388,New,05/01/2023 20:23:00,1,3,DT
3367,New,02/01/2023 09:24:46,2,5,DT
3094,In-progress,22/01/2023 08:48:15,4,5,ACN
3403,In-progress,29/12/2022 01:59:35,5,5,DT
2813,New,02/01/2023 11:48:22,3,2,DT
2536,In-progress,11/02/2023 00:24:24,1,3,ACN
2602,In-progress,25/01/2023 05:21:03,2,5,ACN
2892,New,09/12/2022 03:09:24,1,4,DT
3204,New,29/01/2023 22:27:57,2,4,DT
2894,In-progress,23/02/2023 04:44:51,3,1,ACN
2999,In-progress,23/02/2023 01:25:54,3,4,ACN
2514,In-progress,18/01/2023 21:23:01,1,2,DT
2633,New,22/01/2023 14:57:09,4,5,DT
2930,In-progress,13/12/2022 20:19:45,3,1,ACN
3097,New,19/02/2023 23:52:56,1,3,DT
2864,In-progress,11/02/2023 19:36:41,1,2,DT
3496,New,04/12/2022 01:18:23,1,3,DT
2836,In-progress,18/01/2023 09:30:55,2,5,DT
2560,In-progress,09/12/2022 12:03:00,5,2,ACN
2963,In-progress,30/12/2022 21:41:23,2,3,DT
3244,New,14/02/2023 00:17:12,5,2,DT
3241,In-progress,20/02/2023 07:46:05,5,4,DT
2955,In-progress,28/12/2022 00:51:41,2,3,DT
3174,In-progress,14/02/2023 02:25:37,4,2,ACN
2753,In-progress,26/02/2023 18:16:14,3,1,ACN
3267,In-progress,24/12/2022 22:16:22,3,1,ACN
3491,New,12/01/2023 21:18:05,4,4,DT
2505,In-progress,09/12/2022 01:31:12,3,3,ACN
3487,In-progress,10/02/2023 16:11:26,3,5,ACN
2728,In-progress,01/12/2022 21:07:57,4,4,ACN
3437,New,16/01/2023 01:21:34,5,3,DT
3403,New,28/12/2022 23:59:35,5,5,DT
2567,New,05/12/2022 20:05:35,1,2,DT
3494,In-progress,06/01/2023 16:26:23,4,1,DT
2933,New,30/01/2023 09:07:06,2,3,DT
2536,New,10/02/2023 16:24:24,1,3,DT
3303,In-progress,01/12/2022 11:38:29,5,1,DT
3325,In-progress,26/12/2022 15:53:55,1,4,ACN
3193,New,17/12/2022 02:16:46,3,3,DT
3097,In-progress,20/02/2023 06:52:56,1,3,ACN
2685,In-progress,06/02/2023 15:08:20,5,3,ACN
2579,In-progress,15/02/2023 22:38:42,4,2,DT
3429,New,25/12/2022 09:15:21,1,2,DT
2704,In-progress,19/02/2023 10:04:56,1,3,DT
2964,In-progress,21/02/2023 08:44:05,5,4,DT
3287,In-progress,06/02/2023 02:12:16,2,3,ACN
3425,New,04/12/2022 05:28:12,1,5,DT
2691,New,20/01/2023 02:31:56,2,4,DT
3010,New,07/12/2022 17:35:44,5,4,DT
2581,In-progress,18/01/2023 14:39:07,3,4,ACN
3233,In-progress,09/02/2023 05:12:41,3,4,DT
2820,New,20/01/2023 20:24:37,5,3,DT
2526,In-progress,28/01/2023 10:01:14,2,2,ACN
2693,In-progress,27/12/2022 05:58:51,3,1,ACN
3342,New,06/01/2023 03:24:04,2,4,DT
2880,In-progress,23/02/2023 00:59:02,1,4,DT
2728,In-progress,01/12/2022 09:01:49,2,3,ACN
2921,New,08/02/2023 06:47:48,4,1,DT
2584,In-progress,30/01/2023 11:39:47,1,4,ACN
3052,New,01/02/2023 02:13:24,1,1,DT
3211,New,25/12/2022 09:00:33,1,4,DT
2931,In-progress,16/12/2022 11:45:09,5,4,ACN
3144,In-progress,28/12/2022 11:21:16,2,4,ACN
2533,New,10/01/2023 01:59:58,4,1,DT
2955,New,27/12/2022 20:51:41,2,3,DT
2701,New,16/12/2022 11:14:15,4,3,DT
3456,In-progress,01/01/2023 19:31:54,1,3,ACN
3196,New,09/12/2022 08:43:56,3,1,DT
2584,In-progress,26/01/2023 22:17:14,3,3,DT
2969,In-progress,06/01/2023 20:41:29,4,4,DT
3176,In-progress,29/01/2023 09:11:18,3,3,DT
2933,In-progress,30/01/2023 19:07:06,2,3,ACN
3053,In-progress,09/12/2022 00:42:59,4,1,DT
2878,In-progress,18/01/2023 15:50:29,1,3,ACN
2855,In-progress,26/02/2023 07:24:15,4,5,ACN
3185,In-progress,01/12/2022 15:27:43,1,4,ACN
2988,New,14/12/2022 15:00:39,1,1,DT
3056,In-progress,07/12/2022 17:48:36,4,1,ACN
3386,In-progress,27/02/2023 09:09:28,5,4,DT
3094,In-progress,22/01/2023 04:48:15,4,5,DT
2514,In-progress,18/02/2023 21:43:33,2,5,ACN
3358,In-progress,29/12/2022 08:38:41,5,5,ACN
3440,New,12/02/2023 11:16:26,1,5,DT
2943,New,09/01/2023 01:30:22,2,4,DT
2863,In-progress,31/12/2022 07:28:28,1,3,DT
3024,In-progress,08/01/2023 03:42:29,1,1,ACN
2872,In-progress,26/01/2023 18:20:43,1,1,ACN
3359,In-progress,06/12/2022 11:08:20,1,3,DT
3260,New,23/01/2023 04:12:01,5,1,DT
3195,New,24/12/2022 22:42:44,2,2,DT
3348,In-progress,04/01/2023 14:35:18,2,4,DT
3102,New,21/12/2022 13:16:59,1,3,DT
2531,In-progress,09/02/2023 00:48:55,1,5,ACN
3475,In-progress,20/12/2022 23:27:53,1,3,ACN
2794,In-progress,02/01/2023 05:21:13,2,1,DT
2849,New,08/01/2023 03:21:49,4,1,DT
2956,New,21/12/2022 12:26:41,3,2,DT
3375,In-progress,18/12/2022 01:25:03,3,1,DT
2931,In-progress,09/01/2023 14:02:25,2,5,DT
3029,In-progress,04/02/2023 08:28:24,2,1,DT
3431,In-progress,18/12/2022 14:37:43,5,4,DT
3180,New,12/12/2022 17:16:55,5,2,DT
2509,In-progress,19/01/2023 14:45:55,4,3,DT
2820,In-progress,11/02/2023 12:07:50,3,4,DT
2706,New,23/02/2023 00:23:05,5,5,DT
3247,In-progress,22/01/2023 20:39:15,1,5,ACN
2918,In-progress,17/01/2023 21:03:23,3,3,ACN
2888,In-progress,21/12/2022 07:53:39,4,3,DT
3319,In-progress,21/12/2022 09:58:57,1,5,ACN
3297,In-progress,23/02/2023 10:37:49,1,3,ACN
3131,New,10/01/2023 22:11:56,1,5,DT
3111,New,09/12/2022 10:00:24,4,2,DT
3419,In-progress,03/02/2023 22:20:19,3,2,ACN
3252,In-progress,29/12/2022 19:06:44,1,5,ACN
3010,In-progress,24/02/2023 23:38:04,1,2,ACN
2777,In-progress,03/02/2023 04:50:52,3,3,ACN
2991,New,23/02/2023 14:44:07,1,2,DT
3427,In-progress,21/12/2022 11:50:31,3,3,ACN
3202,In-progress,31/01/2023 18:06:51,1,2,ACN
2937,In-progress,15/12/2022 07:15:17,5,5,ACN
2702,New,11/12/2022 15:09:27,4,2,DT
2961,In-progress,19/02/2023 04:37:48,1,1,DT
3341,New,26/12/2022 07:54:13,4,5,DT
2785,In-progress,27/02/2023 22:14:50,3,3,ACN
2568,In-progress,21/02/2023 06:45:18,4,2,DT
3377,In-progress,14/12/2022 17:20:45,3,1,ACN
2616,In-progress,15/02/2023 15:02:28,1,2,DT
3341,New,22/12/2022 02:08:03,1,1,DT
2952,In-progress,04/02/2023 23:20:47,3,5,DT
2705,In-progress,14/01/2023 18:09:18,2,4,ACN
2760,In-progress,18/01/2023 12:55:07,2,1,ACN
3472,New,08/12/2022 23:33:55,4,2,DT
3499,In-progress,08/02/2023 18:41:13,4,2,DT
3139,New,05/12/2022 08:19:07,4,1,DT
3457,In-progress,04/02/2023 00:46:37,1,2,ACN
2770,New,12/01/2023 19:41:53,4,4,DT
2906,In-progress,17/02/2023 20:43:12,2,2,ACN
2534,In-progress,12/01/2023 23:56:44,4,2,ACN
3102,In-progress,21/02/2023 15:09:53,2,3,ACN
2565,In-progress,16/12/2022 15:31:30,1,2,DT
2797,In-progress,22/02/2023 23:03:20,1,3,DT
2967,In-progress,21/02/2023 12:47:21,2,1,DT
2823,In-progress,10/01/2023 06:31:25,5,4,ACN
3310,In-progress,14/02/2023 17:33:27,3,5,ACN
2550,In-progress,23/12/2022 02:15:07,3,3,ACN
2832,In-progress,14/01/2023 23:53:32,1,2,ACN
3175,New,31/12/2022 19:12:38,5,3,DT
2718,In-progress,25/02/2023 06:30:07,2,4,ACN
3183,In-progress,01/12/2022 06:13:20,4,2,DT
2954,In-progress,16/01/2023 00:28:11,5,1,ACN
2766,In-progress,17/02/2023 02:35:26,5,5,DT
3231,In-progress,09/02/2023 21:45:53,3,3,DT
3195,In-progress,31/12/2022 23:21:15,1,3,DT
2991,In-progress,23/02/2023 18:44:07,1,2,DT
2844,New,04/01/2023 11:43:42,3,4,DT
2835,In-progress,17/02/2023 02:59:00,5,1,DT
2509,New,02/12/2022 18:41:49,1,3,DT
3061,In-progress,24/02/2023 06:43:01,3,3,ACN
2782,In-progress,14/12/2022 18:41:57,4,2,ACN
3310,In-progress,04/12/2022 01:47:48,3,4,DT
2691,New,14/02/2023 16:36:17,3,3,DT
3160,In-progress,16/01/2023 22:16:42,5,5,ACN
3132,In-progress,11/01/2023 18:37:01,2,3,DT
3416,In-progress,19/01/2023 19:02:07,3,5,DT
2753,In-progress,04/02/2023 16:39:52,2,2,DT
3430,In-progress,07/02/2023 17:59:14,2,3,DT
3292,New,09/12/2022 15:54:25,5,1,DT
3462,New,31/01/2023 23:22:18,1,5,DT
3022,In-progress,07/02/2023 23:23:48,3,2,DT
2665,New,10/02/2023 08:14:42,2,4,DT
3419,In-progress,12/12/2022 15:34:12,1,4,DT
2629,In-progress,09/01/2023 20:08:40,1,3,DT
3385,In-progress,07/12/2022 04:00:26,1,2,DT
3351,In-progress,21/02/2023 18:13:45,3,3,ACN
2865,In-progress,31/12/2022 05:39:08,5,1,DT
2653,In-progress,20/01/2023 09:04:23,4,5,DT
3012,New,26/02/2023 05:15:45,3,3,DT
2500,New,28/01/2023 07:51:46,4,3,DT
3494,In-progress,31/01/2023 16:55:49,5,3,ACN
2887,In-progress,18/01/2023 05:00:21,3,5,ACN
2514,In-progress,03/02/2023 07:37:15,2,3,ACN
3081,In-progress,24/01/2023 09:51:58,3,2,ACN
2627,In-progress,09/12/2022 07:53:15,4,3,ACN
3121,In-progress,10/02/2023 04:28:15,4,5,DT
3320,In-progress,09/01/2023 13:41:27,1,4,DT
2547,New,09/12/2022 23:45:50,4,5,DT
3148,New,24/01/2023 01:10:00,5,4,DT
2652,In-progress,17/01/2023 20:58:54,1,5,ACN
2596,In-progress,23/02/2023 19:48:12,2,5,DT
2670,In-progress,10/02/2023 05:09:10,3,4,DT
2802,In-progress,12/02/2023 13:00:36,2,1,ACN
2948,New,12/02/2023 22:58:40,2,4,DT
3478,In-progress,31/12/2022 07:10:18,5,1,DT
3321,New,02/02/2023 12:39:02,1,4,DT
2870,New,30/01/2023 09:03:06,4,1,DT
2728,New,11/02/2023 11:39:19,4,4,DT
3164,In-progress,15/02/2023 09:02:21,2,2,ACN
2834,New,24/01/2023 09:09:11,4,2,DT
3422,In-progress,07/01/2023 05:05:18,4,4,DT
2824,New,21/02/2023 04:30:24,3,2,DT
3092,In-progress,25/12/2022 16:09:50,3,5,ACN
3405,New,06/01/2023 05:38:27,3,3,DT
3022,New,16/02/2023 02:26:56,1,5,DT
3078,New,14/01/2023 08:25:43,5,3,DT
3455,New,23/02/2023 21:31:40,4,3,DT
3303,In-progress,01/12/2022 14:38:29,5,1,ACN
2603,In-progress,01/12/2022 19:46:43,1,5,DT
2620,In-progress,20/12/2022 22:27:53,2,5,ACN
3405,In-progress,19/02/2023 09:33:29,2,3,DT
3091,New,31/01/2023 20:29:46,2,2,DT
3367,In-progress,17/02/2023 19:56:25,5,2,ACN
3403,In-progress,29/12/2022 04:59:35,5,5,ACN
3197,New,26/02/2023 00:16:17,3,5,DT
2966,In-progress,24/01/2023 16:01:22,1,3,DT
3224,In-progress,06/02/2023 16:29:16,4,5,ACN
2711,In-progress,12/02/2023 04:36:10,4,5,DT
3457,In-progress,16/02/2023 00:23:45,2,3,DT
3494,New,31/01/2023 11:55:49,5,3,DT
2756,In-progress,22/01/2023 09:05:31,5,1,ACN
3447,New,08/12/2022 08:00:30,5,2,DT
3429,In-progress,01/02/2023 10:40:47,4,3,ACN
2567,In-progress,06/01/2023 16:48:00,2,1,DT
3028,New,16/12/2022 19:00:46,2,2,DT
2926,In-progress,21/01/2023 19:26:48,4,3,DT
3395,In-progress,10/12/2022 19:09:35,5,4,ACN
3007,In-progress,19/01/2023 12:38:31,2,3,DT
2968,In-progress,12/01/2023 06:14:17,4,4,DT
2869,New,16/01/2023 00:43:17,1,4,DT
2657,In-progress,19/01/2023 16:12:02,3,2,ACN
2911,New,04/12/2022 00:30:06,2,1,DT
3310,New,14/02/2023 13:33:27,3,5,DT
3454,In-progress,22/02/2023 12:11:13,2,4,DT
2602,New,10/01/2023 01:24:47,2,4,DT
2843,In-progress,17/12/2022 16:45:15,4,3,ACN
2961,New,18/02/2023 23:37:48,1,1,DT
3290,In-progress,05/01/2023 23:26:47,3,5,ACN
3213,In-progress,17/02/2023 08:25:50,2,1,ACN
2602,New,09/01/2023 01:31:23,3,4,DT
2810,In-progress,06/01/2023 08:56:41,1,3,DT
3456,New,01/01/2023 11:31:54,1,3,DT
3056,In-progress,15/02/2023 10:04:55,1,4,ACN
3089,New,16/01/2023 12:59:12,3,5,DT
2968,In-progress,09/12/2022 15:27:06,5,1,DT
3053,New,22/01/2023 12:13:02,4,5,DT
2706,In-progress,23/02/2023 03:23:05,5,5,DT
2582,In-progress,26/12/2022 21:53:51,2,2,DT
2965,In-progress,12/01/2023 21:59:35,1,3,DT
2927,In-progress,04/12/2022 23:43:47,4,1,DT
3233,In-progress,08/12/2022 08:07:51,1,5,ACN
3006,In-progress,26/12/2022 23:32:33,3,2,DT
3494,In-progress,31/12/2022 15:46:08,1,4,DT
3054,In-progress,18/01/2023 00:21:35,2,5,DT
3189,In-progress,07/12/2022 09:49:17,2,5,ACN
2777,In-progress,27/01/2023 04:10:36,3,5,ACN
2717,New,08/01/2023 21:07:51,5,5,DT
3150,New,17/01/2023 00:04:41,2,5,DT
2791,In-progress,20/12/2022 15:49:19,1,5,ACN
3385,In-progress,07/12/2022 08:00:26,1,2,ACN
3334,In-progress,16/12/2022 00:24:22,5,5,DT
2519,New,21/12/2022 07:22:34,4,4,DT
3300,In-progress,04/01/2023 08:07:57,2,1,DT
3476,New,19/01/2023 18:45:33,4,3,DT
2623,In-progress,27/02/2023 23:05:18,2,1,ACN
3333,In-progress,17/12/2022 12:08:26,1,1,DT
2859,In-progress,04/01/2023 08:48:57,5,1,ACN
3111,New,31/01/2023 17:14:03,5,5,DT
3345,In-progress,12/01/2023 16:40:08,2,1,ACN
3219,New,02/01/2023 14:29:43,1,4,DT
2676,New,02/12/2022 11:59:00,5,1,DT
2871,In-progress,10/12/2022 17:01:44,5,1,DT
2882,In-progress,14/12/2022 04:09:07,1,5,ACN
3494,In-progress,29/01/2023 16:47:49,1,3,ACN
3053,New,08/12/2022 19:42:59,4,1,DT
2628,In-progress,20/02/2023 22:43:21,3,1,DT
3351,New,21/02/2023 14:13:45,3,3,DT
3328,In-progress,13/01/2023 14:38:01,1,1,ACN
2650,New,24/12/2022 10:38:47,3,5,DT
2755,In-progress,08/12/2022 15:16:13,3,4,ACN
2909,In-progress,20/01/2023 08:09:00,5,4,DT
3264,In-progress,03/01/2023 02:10:17,4,4,ACN
3092,New,25/12/2022 11:09:50,3,5,DT
2711,In-progress,12/02/2023 08:36:10,4,5,ACN
3457,In-progress,03/02/2023 20:46:37,1,2,DT
2854,In-progress,27/02/2023 22:58:03,1,4,DT
3003,New,30/01/2023 05:43:02,2,4,DT
3165,In-progress,08/02/2023 02:51:40,4,2,ACN
2512,In-progress,07/12/2022 05:53:33,5,4,DT
3263,New,23/02/2023 03:59:45,3,1,DT
3180,In-progress,12/12/2022 19:16:55,5,2,DT
2965,New,05/01/2023 10:15:57,5,2,DT
2997,In-progress,24/01/2023 10:32:08,2,2,ACN
2760,In-progress,14/02/2023 22:12:00,3,4,DT
2810,In-progress,18/02/2023 16:54:57,2,4,ACN
2887,New,17/01/2023 23:00:21,3,5,DT
2749,In-progress,08/02/2023 13:09:47,3,5,DT
2958,New,19/12/2022 21:05:14,5,4,DT
2590,In-progress,22/01/2023 12:36:22,3,5,ACN
3056,New,15/02/2023 04:04:55,1,4,DT
3071,New,01/01/2023 00:33:40,3,4,DT
2705,In-progress,11/12/2022 09:40:43,2,4,ACN
2527,In-progress,09/02/2023 05:59:52,5,4,ACN
2643,In-progress,21/01/2023 13:07:04,4,3,ACN
3195,New,31/12/2022 18:21:15,1,3,DT
3419,New,12/12/2022 12:34:12,1,4,DT
2575,New,28/12/2022 10:30:30,2,3,DT
2934,In-progress,10/01/2023 06:00:08,5,4,ACN
2887,New,06/12/2022 07:40:29,5,4,DT
3158,In-progress,17/12/2022 19:39:20,2,4,ACN
3106,In-progress,22/01/2023 08:46:59,3,5,DT
3342,In-progress,06/01/2023 05:24:04,2,4,DT
3158,New,21/01/2023 06:07:42,5,4,DT
3044,In-progress,02/01/2023 23:40:13,1,5,DT
2721,In-progress,17/01/2023 09:35:10,3,1,ACN
2512,In-progress,09/12/2022 01:58:12,3,3,ACN
3044,New,02/01/2023 20:40:13,1,5,DT
2582,New,26/12/2022 19:53:51,2,2,DT
3166,In-progress,02/01/2023 00:25:17,1,5,ACN
2823,New,10/01/2023 00:31:25,5,4,DT
2869,In-progress,16/01/2023 06:43:17,1,4,ACN
2514,New,18/01/2023 19:23:01,1,2,DT
3213,New,17/02/2023 00:25:50,2,1,DT
3064,In-progress,07/01/2023 07:11:47,5,1,DT
3351,In-progress,01/01/2023 19:06:06,1,2,DT
3226,New,21/12/2022 09:01:57,4,5,DT
3300,New,04/01/2023 04:07:57,2,1,DT
3067,In-progress,10/01/2023 17:00:38,5,4,ACN
2686,In-progress,17/12/2022 22:41:33,3,1,ACN
3431,New,02/01/2023 20:24:41,4,2,DT
2708,New,12/02/2023 06:02:50,3,2,DT
2747,In-progress,23/01/2023 07:20:10,3,3,ACN
3089,In-progress,25/01/2023 01:49:32,1,4,DT
3241,New,17/01/2023 19:34:42,3,4,DT
3364,New,14/01/2023 00:24:42,4,4,DT
2791,In-progress,20/12/2022 11:49:19,1,5,DT
3363,In-progress,04/12/2022 12:29:58,3,5,ACN
3292,New,08/12/2022 03:29:21,1,5,DT
3104,New,24/02/2023 20:17:29,1,3,DT
3252,In-progress,06/01/2023 07:22:45,2,4,DT
2669,In-progress,31/01/2023 15:15:24,2,4,DT
3432,New,23/12/2022 22:40:10,5,1,DT
2818,New,18/01/2023 05:00:35,2,3,DT
2863,In-progress,11/12/2022 15:04:11,1,3,DT
3397,New,17/01/2023 17:38:40,2,5,DT
3354,In-progress,10/01/2023 20:11:57,3,4,ACN
2560,In-progress,09/12/2022 09:03:00,5,2,DT
2969,In-progress,08/02/2023 16:17:55,4,4,DT
2811,In-progress,11/02/2023 23:20:11,2,2,ACN
3468,In-progress,25/01/2023 22:42:18,1,3,ACN
3264,In-progress,02/01/2023 23:10:17,4,4,DT
3337,In-progress,06/01/2023 22:24:29,1,2,ACN
3237,In-progress,01/02/2023 03:56:54,1,2,ACN
2979,In-progress,24/01/2023 19:16:15,3,5,ACN
2733,In-progress,29/12/2022 11:04:51,5,5,DT
3305,New,11/01/2023 13:33:18,2,2,DT
2817,In-progress,05/02/2023 01:17:44,5,5,ACN
3494,New,29/01/2023 07:47:49,1,3,DT
3259,New,03/12/2022 04:13:25,1,1,DT
2741,In-progress,30/01/2023 19:52:59,4,4,ACN
3252,New,07/12/2022 15:45:18,5,4,DT
3239,In-progress,22/02/2023 22:20:01,4,3,DT
3024,New,07/01/2023 20:42:29,1,1,DT
2575,New,20/02/2023 01:16:01,1,1,DT
3041,In-progress,23/02/2023 09:26:47,2,1,ACN
2722,In-progress,25/01/2023 02:19:43,3,2,ACN
2892,In-progress,13/12/2022 04:14:06,1,3,ACN
3239,In-progress,23/02/2023 00:20:01,4,3,ACN
2851,New,12/01/2023 18:36:09,1,3,DT
3409,In-progress,09/02/2023 00:16:40,3,3,DT
3006,New,02/02/2023 17:01:02,2,4,DT
2810,In-progress,18/02/2023 11:54:57,2,4,DT
2508,New,31/01/2023 14:19:33,4,3,DT
2870,In-progress,30/01/2023 13:03:06,4,1,DT
3065,In-progress,12/02/2023 06:10:24,3,2,DT
3112,In-progress,02/02/2023 11:00:05,3,1,DT
2502,New,12/01/2023 01:23:13,3,4,DT
3057,New,19/12/2022 18:44:08,2,5,DT
2568,In-progress,21/02/2023 09:45:18,4,2,ACN
2704,New,19/02/2023 06:04:56,1,3,DT
2950,In-progress,29/01/2023 00:55:35,1,4,ACN
3397,In-progress,13/02/2023 11:55:32,3,1,ACN
2828,In-progress,18/12/2022 00:48:48,4,4,DT
3101,New,07/02/2023 02:08:27,3,2,DT
3433,In-progress,05/02/2023 11:00:07,5,1,ACN
3062,New,30/12/2022 00:46:08,5,1,DT
2641,New,23/01/2023 06:36:26,4,3,DT
3409,In-progress,27/02/2023 22:06:30,4,5,ACN
3295,In-progress,16/12/2022 21:32:48,5,3,ACN
3003,In-progress,30/01/2023 09:43:02,2,4,DT
2716,In-progress,03/01/2023 18:16:31,4,1,DT
3345,In-progress,27/12/2022 09:23:16,1,3,ACN
3098,In-progress,14/01/2023 15:13:29,2,5,ACN
2830,In-progress,23/01/2023 04:26:31,5,4,DT
3432,In-progress,24/12/2022 06:40:10,5,1,ACN
3191,In-progress,13/02/2023 01:10:17,5,4,ACN
2771,In-progress,15/02/2023 20:56:24,2,2,ACN
3484,New,28/01/2023 00:40:09,1,1,DT
2592,New,12/02/2023 18:13:42,5,5,DT
3315,In-progress,24/02/2023 08:29:10,5,2,ACN
2982,New,31/01/2023 00:56:58,1,3,DT
2747,New,22/01/2023 22:20:10,3,3,DT
2746,New,04/01/2023 13:06:00,1,1,DT
2502,In-progress,12/01/2023 06:23:13,3,4,DT
3198,In-progress,25/01/2023 10:43:04,4,2,DT
3333,In-progress,06/01/2023 13:00:02,1,3,ACN
2536,New,17/02/2023 20:12:39,4,5,DT
3045,In-progress,25/12/2022 11:12:46,3,3,DT
3069,In-progress,21/12/2022 17:39:26,3,3,ACN
2596,New,12/12/2022 17:24:22,2,5,DT
3341,In-progress,26/12/2022 13:54:13,4,5,ACN
2861,New,11/12/2022 21:18:51,3,3,DT
2518,In-progress,20/02/2023 12:54:16,2,1,ACN
2955,In-progress,28/12/2022 02:51:41,2,3,ACN
3454,In-progress,04/01/2023 09:28:57,2,1,DT
3330,New,08/01/2023 12:23:54,1,4,DT
2819,In-progress,17/01/2023 09:18:44,4,1,ACN
2730,New,13/02/2023 17:41:45,5,1,DT
2909,In-progress,19/12/2022 16:24:07,1,5,DT
2872,In-progress,15/12/2022 13:56:13,4,2,DT
3333,New,22/01/2023 04:26:42,4,4,DT
2960,In-progress,27/02/2023 21:36:56,1,1,DT
2570,In-progress,04/02/2023 11:32:08,2,2,DT
2599,In-progress,27/12/2022 08:11:19,1,3,DT
3106,In-progress,08/01/2023 04:59:13,4,4,DT
2596,In-progress,13/12/2022 03:24:22,2,5,ACN
3170,New,03/12/2022 03:01:24,3,3,DT
2823,In-progress,17/12/2022 00:49:52,1,5,ACN
2708,In-progress,12/02/2023 09:02:50,3,2,DT
2641,In-progress,22/01/2023 10:46:22,3,4,ACN
2961,In-progress,20/12/2022 17:07:41,3,4,DT
2593,New,22/12/2022 13:55:26,4,1,DT
3137,In-progress,31/01/2023 07:06:19,2,1,ACN
2918,In-progress,17/01/2023 19:03:23,3,3,DT
2947,New,22/02/2023 14:49:03,1,1,DT
3454,In-progress,18/12/2022 14:26:28,2,4,ACN
2524,In-progress,09/02/2023 09:03:49,3,5,ACN
3010,In-progress,31/01/2023 11:53:12,3,3,DT
3405,In-progress,06/01/2023 12:38:27,3,3,ACN
3259,In-progress,22/02/2023 05:57:31,4,2,DT
3201,New,12/12/2022 07:57:23,2,2,DT
2533,In-progress,10/01/2023 09:59:58,4,1,ACN
3432,In-progress,24/12/2022 03:40:10,5,1,DT
3336,In-progress,04/12/2022 21:39:33,5,5,ACN
3409,New,08/02/2023 21:16:40,3,3,DT
2987,In-progress,24/12/2022 07:53:11,2,3,ACN
3201,In-progress,12/12/2022 13:57:23,2,2,ACN
3214,In-progress,13/02/2023 02:21:04,2,5,ACN
2982,In-progress,31/01/2023 02:56:58,1,3,DT
3041,New,23/02/2023 04:26:47,2,1,DT
2740,New,05/01/2023 06:26:15,4,2,DT
3158,In-progress,22/02/2023 05:07:24,4,5,DT
2639,In-progress,26/01/2023 21:48:27,4,4,ACN
2648,New,18/02/2023 11:25:51,1,1,DT
2526,In-progress,24/12/2022 11:22:54,3,3,DT
3491,In-progress,13/01/2023 03:18:05,4,4,ACN
3260,In-progress,23/01/2023 10:12:01,5,1,ACN
3089,In-progress,16/01/2023 17:59:12,3,5,DT
3077,New,04/02/2023 10:16:10,1,1,DT
3134,In-progress,12/12/2022 05:14:35,3,2,ACN
2660,New,06/01/2023 16:55:28,5,4,DT
2718,New,25/02/2023 00:30:07,2,4,DT
3189,In-progress,07/12/2022 06:49:17,2,5,DT
2886,In-progress,30/12/2022 20:20:48,5,1,DT
3245,In-progress,09/01/2023 19:43:55,5,2,ACN
3017,In-progress,23/01/2023 20:36:43,1,5,DT
3433,New,05/02/2023 03:00:07,5,1,DT
